Transaction_ID,Customer_ID,Card_Category,Quarter,Expense_Type,Use_Method,Transaction_Amount,Interest_Earned,Annual_Fee
447,9,Platinum,Q2,Travel,Chip,196.45,2.95,200
448,271,Silver,Q2,Entertainment,Chip,151.05,2.27,75
449,387,Gold,Q2,Entertainment,Swipe,69.46,1.04,120
450,93,Blue,Q1,Food,Swipe,211.35,3.17,50
451,966,Blue,Q3,Travel,Swipe,149.02,2.24,50
452,529,Gold,Q1,Bills,Chip,486.49,7.3,120
453,154,Silver,Q4,Entertainment,Swipe,490.72,7.36,75
454,405,Blue,Q4,Bills,Swipe,280.03,4.2,50
455,840,Blue,Q4,Food,Swipe,134.35,2.02,50
456,149,Gold,Q3,Entertainment,Swipe,251.99,3.78,120
457,889,Blue,Q4,Fuel,Chip,380.22,5.7,50
458,267,Silver,Q3,Grocery,Chip,435.44,6.53,75
459,422,Blue,Q1,Bills,Swipe,583.42,8.75,50
460,840,Blue,Q1,Travel,Chip,1236.66,18.55,50
461,618,Platinum,Q3,Bills,Swipe,224.03,3.36,200
462,472,Blue,Q1,Bills,Swipe,405.08,6.08,50
463,893,Blue,Q1,Bills,Swipe,89.52,1.34,50
464,547,Gold,Q3,Food,Swipe,155.9,2.34,120
465,631,Blue,Q4,Food,Chip,207.25,3.11,50
466,526,Blue,Q3,Travel,Chip,481.32,7.22,50
467,503,Silver,Q2,Food,Swipe,908.07,13.62,75
468,14,Blue,Q1,Travel,Swipe,260.48,3.91,50
469,778,Blue,Q3,Travel,Swipe,161.66,2.42,50
470,652,Blue,Q1,Food,Chip,246.46,3.7,50
471,806,Blue,Q4,Entertainment,Chip,192.61,2.89,50
472,364,Silver,Q1,Food,Swipe,234.26,3.51,75
473,119,Silver,Q3,Entertainment,Chip,497.3,7.46,75
474,238,Blue,Q4,Fuel,Chip,179.09,2.69,50
475,546,Silver,Q4,Food,Swipe,240.1,3.6,75
476,169,Platinum,Q4,Fuel,Swipe,601.0,9.01,200
477,522,Blue,Q2,Food,Swipe,320.89,4.81,50
478,634,Silver,Q3,Fuel,Swipe,221.19,3.32,75
479,913,Blue,Q3,Grocery,Swipe,252.37,3.79,50
480,657,Gold,Q4,Fuel,Swipe,75.94,1.14,120
481,963,Gold,Q1,Entertainment,Swipe,7.11,0.11,120
482,958,Blue,Q4,Bills,Chip,127.24,1.91,50
483,735,Blue,Q2,Travel,Swipe,506.35,7.6,50
484,883,Blue,Q4,Fuel,Swipe,591.11,8.87,50
485,769,Blue,Q3,Bills,Swipe,151.95,2.28,50
486,780,Blue,Q4,Grocery,Swipe,63.02,0.95,50
487,871,Gold,Q1,Grocery,Swipe,516.33,7.74,120
488,516,Blue,Q3,Entertainment,Swipe,140.98,2.11,50
489,938,Blue,Q1,Entertainment,Swipe,200.21,3.0,50
490,397,Silver,Q4,Fuel,Chip,438.3,6.57,75
491,866,Blue,Q3,Food,Chip,42.33,0.63,50
492,106,Gold,Q2,Grocery,Chip,117.6,1.76,120
493,85,Gold,Q3,Bills,Swipe,64.99,0.97,120
494,214,Blue,Q1,Food,Chip,153.37,2.3,50
495,121,Blue,Q3,Grocery,Swipe,433.36,6.5,50
496,132,Blue,Q2,Fuel,Chip,721.28,10.82,50
497,850,Silver,Q2,Grocery,Swipe,294.53,4.42,75
498,197,Blue,Q2,Entertainment,Chip,434.47,6.52,50
499,19,Silver,Q2,Bills,Swipe,44.69,0.67,75
500,642,Gold,Q1,Bills,Chip,294.11,4.41,120
501,12,Blue,Q3,Entertainment,Chip,229.33,3.44,50
502,81,Gold,Q4,Food,Swipe,397.14,5.96,120
503,330,Blue,Q2,Entertainment,Chip,433.27,6.5,50
504,866,Gold,Q4,Bills,Swipe,59.23,0.89,120
505,774,Blue,Q4,Fuel,Online,179.35,2.69,50
506,392,Silver,Q3,Food,Chip,524.95,7.87,75
507,637,Blue,Q4,Travel,Online,274.3,4.11,50
508,307,Gold,Q4,Grocery,Swipe,32.3,0.48,120
509,267,Blue,Q1,Travel,Swipe,156.8,2.35,50
510,447,Blue,Q4,Fuel,Chip,40.79,0.61,50
511,441,Blue,Q3,Travel,Chip,507.21,7.61,50
512,895,Blue,Q4,Food,Swipe,337.77,5.07,50
513,652,Silver,Q3,Bills,Swipe,208.21,3.12,75
514,841,Gold,Q2,Bills,Swipe,187.75,2.82,120
515,2,Blue,Q4,Fuel,Chip,555.43,8.33,50
516,520,Blue,Q4,Travel,Chip,207.45,3.11,50
517,762,Blue,Q4,Food,Swipe,375.98,5.64,50
518,651,Blue,Q2,Grocery,Swipe,204.28,3.06,50
519,636,Blue,Q1,Travel,Swipe,650.51,9.76,50
520,309,Blue,Q4,Travel,Swipe,539.63,8.09,50
521,740,Blue,Q3,Grocery,Chip,102.88,1.54,50
522,522,Blue,Q1,Entertainment,Swipe,286.4,4.3,50
523,469,Platinum,Q1,Fuel,Chip,497.12,7.46,200
524,212,Blue,Q1,Food,Chip,885.96,13.29,50
525,112,Blue,Q4,Fuel,Swipe,62.94,0.94,50
526,8,Silver,Q2,Grocery,Swipe,185.43,2.78,75
527,804,Silver,Q2,Food,Chip,109.1,1.64,75
528,477,Blue,Q4,Bills,Swipe,166.65,2.5,50
529,874,Silver,Q3,Bills,Chip,328.09,4.92,75
530,460,Gold,Q3,Food,Swipe,115.3,1.73,120
531,253,Blue,Q3,Fuel,Chip,391.45,5.87,50
532,526,Blue,Q4,Fuel,Swipe,171.15,2.57,50
533,752,Blue,Q2,Bills,Swipe,282.67,4.24,50
534,438,Blue,Q4,Bills,Swipe,223.43,3.35,50
535,754,Blue,Q2,Grocery,Online,187.16,2.81,50
536,981,Silver,Q1,Food,Online,161.46,2.42,75
537,854,Blue,Q4,Fuel,Swipe,329.29,4.94,50
538,661,Blue,Q2,Grocery,Swipe,128.85,1.93,50
539,236,Blue,Q1,Fuel,Swipe,226.95,3.4,50
540,306,Blue,Q1,Bills,Swipe,400.56,6.01,50
541,478,Silver,Q4,Food,Chip,310.87,4.66,75
542,679,Blue,Q2,Entertainment,Swipe,211.61,3.17,50
543,20,Gold,Q1,Food,Chip,41.3,0.62,120
544,216,Blue,Q4,Travel,Chip,561.94,8.43,50
545,855,Blue,Q1,Entertainment,Swipe,157.25,2.36,50
546,135,Gold,Q3,Grocery,Chip,582.11,8.73,120
547,905,Blue,Q4,Entertainment,Swipe,214.66,3.22,50
548,129,Blue,Q1,Entertainment,Swipe,327.3,4.91,50
549,410,Silver,Q4,Grocery,Chip,733.28,11.0,75
550,422,Blue,Q4,Food,Swipe,506.8,7.6,50
551,294,Gold,Q2,Grocery,Swipe,199.38,2.99,120
552,246,Platinum,Q2,Travel,Chip,323.18,4.85,200
553,701,Blue,Q1,Bills,Swipe,281.07,4.22,50
554,556,Blue,Q4,Bills,Swipe,385.41,5.78,50
555,86,Blue,Q4,Entertainment,Chip,473.97,7.11,50
556,556,Blue,Q3,Grocery,Swipe,46.75,0.7,50
557,842,Silver,Q4,Grocery,Online,907.13,13.61,75
558,375,Silver,Q2,Grocery,Swipe,211.85,3.18,75
559,446,Blue,Q4,Travel,Chip,528.67,7.93,50
560,378,Blue,Q2,Travel,Chip,380.22,5.7,50
561,390,Blue,Q3,Food,Swipe,918.01,13.77,50
562,657,Blue,Q1,Fuel,Chip,314.93,4.72,50
563,51,Gold,Q2,Fuel,Chip,405.92,6.09,120
564,242,Blue,Q1,Fuel,Chip,73.93,1.11,50
565,294,Gold,Q1,Food,Swipe,300.45,4.51,120
566,920,Silver,Q1,Grocery,Swipe,545.74,8.19,75
567,563,Silver,Q1,Fuel,Chip,360.87,5.41,75
568,266,Blue,Q2,Grocery,Swipe,95.15,1.43,50
569,120,Silver,Q3,Entertainment,Chip,587.32,8.81,75
570,712,Silver,Q4,Fuel,Swipe,1124.92,16.87,75
571,917,Silver,Q2,Entertainment,Swipe,210.3,3.15,75
572,248,Blue,Q3,Food,Swipe,340.49,5.11,50
573,70,Blue,Q4,Bills,Online,268.66,4.03,50
574,853,Silver,Q1,Travel,Swipe,65.27,0.98,75
575,57,Blue,Q4,Food,Swipe,553.06,8.3,50
576,382,Blue,Q4,Food,Chip,207.73,3.12,50
577,39,Platinum,Q3,Food,Swipe,262.46,3.94,200
578,984,Blue,Q4,Fuel,Chip,423.48,6.35,50
579,801,Blue,Q1,Entertainment,Swipe,136.41,2.05,50
580,443,Blue,Q2,Travel,Chip,111.62,1.67,50
581,18,Silver,Q2,Fuel,Swipe,379.72,5.7,75
582,952,Blue,Q3,Bills,Chip,664.59,9.97,50
583,732,Silver,Q1,Travel,Swipe,120.83,1.81,75
584,825,Blue,Q1,Food,Swipe,274.44,4.12,50
585,756,Blue,Q4,Grocery,Swipe,440.86,6.61,50
586,352,Silver,Q3,Bills,Online,762.13,11.43,75
587,972,Blue,Q1,Entertainment,Swipe,213.06,3.2,50
588,816,Platinum,Q1,Bills,Chip,198.69,2.98,200
589,298,Blue,Q1,Fuel,Swipe,234.85,3.52,50
590,283,Blue,Q2,Grocery,Swipe,344.97,5.17,50
591,586,Blue,Q2,Fuel,Swipe,345.59,5.18,50
592,110,Blue,Q2,Travel,Chip,154.9,2.32,50
593,180,Platinum,Q4,Food,Chip,301.64,4.52,200
594,938,Gold,Q4,Food,Online,281.44,4.22,120
595,544,Blue,Q4,Bills,Chip,86.82,1.3,50
596,746,Blue,Q1,Food,Swipe,237.55,3.56,50
597,794,Silver,Q2,Food,Chip,312.23,4.68,75
598,25,Blue,Q1,Travel,Swipe,350.25,5.25,50
599,843,Blue,Q1,Entertainment,Chip,467.58,7.01,50
600,791,Gold,Q3,Entertainment,Swipe,212.63,3.19,120
601,738,Platinum,Q1,Fuel,Chip,332.97,4.99,200
602,57,Platinum,Q4,Fuel,Swipe,116.48,1.75,200
603,180,Silver,Q2,Entertainment,Swipe,352.09,5.28,75
604,232,Silver,Q2,Bills,Swipe,589.95,8.85,75
605,894,Blue,Q1,Entertainment,Swipe,219.96,3.3,50
606,343,Blue,Q4,Fuel,Swipe,148.95,2.23,50
607,477,Blue,Q4,Grocery,Chip,285.57,4.28,50
608,799,Silver,Q4,Food,Chip,254.19,3.81,75
609,576,Silver,Q2,Travel,Swipe,451.38,6.77,75
610,455,Gold,Q4,Grocery,Swipe,373.13,5.6,120
611,232,Gold,Q4,Grocery,Swipe,464.0,6.96,120
612,289,Gold,Q1,Food,Chip,167.06,2.51,120
613,213,Platinum,Q3,Entertainment,Swipe,318.71,4.78,200
614,258,Blue,Q4,Bills,Swipe,122.19,1.83,50
615,530,Silver,Q1,Grocery,Swipe,89.54,1.34,75
616,687,Blue,Q1,Bills,Swipe,59.61,0.89,50
617,929,Blue,Q4,Travel,Swipe,217.7,3.27,50
618,229,Platinum,Q3,Travel,Swipe,104.59,1.57,200
619,226,Gold,Q2,Travel,Swipe,51.89,0.78,120
620,596,Blue,Q3,Fuel,Swipe,218.53,3.28,50
621,803,Blue,Q4,Grocery,Swipe,540.85,8.11,50
622,435,Silver,Q3,Travel,Chip,280.84,4.21,75
623,882,Silver,Q1,Fuel,Swipe,403.8,6.06,75
624,758,Gold,Q1,Travel,Swipe,64.22,0.96,120
625,402,Blue,Q3,Entertainment,Swipe,528.58,7.93,50
626,622,Blue,Q2,Grocery,Chip,204.26,3.06,50
627,766,Blue,Q3,Fuel,Swipe,112.48,1.69,50
628,88,Blue,Q4,Travel,Chip,538.27,8.07,50
629,584,Blue,Q2,Fuel,Swipe,591.83,8.88,50
630,893,Gold,Q3,Travel,Swipe,320.75,4.81,120
631,542,Blue,Q3,Entertainment,Swipe,448.12,6.72,50
632,684,Blue,Q2,Bills,Swipe,200.98,3.01,50
633,309,Blue,Q3,Travel,Swipe,239.0,3.58,50
634,906,Blue,Q4,Bills,Chip,285.5,4.28,50
635,343,Gold,Q1,Grocery,Chip,190.81,2.86,120
636,436,Silver,Q4,Entertainment,Swipe,309.29,4.64,75
637,177,Silver,Q3,Grocery,Swipe,219.31,3.29,75
638,139,Blue,Q1,Bills,Swipe,292.64,4.39,50
639,194,Blue,Q2,Entertainment,Swipe,384.99,5.77,50
640,186,Blue,Q4,Food,Chip,497.38,7.46,50
641,218,Blue,Q2,Entertainment,Swipe,199.08,2.99,50
642,164,Gold,Q1,Entertainment,Online,479.36,7.19,120
643,161,Blue,Q3,Food,Swipe,509.33,7.64,50
644,943,Silver,Q1,Fuel,Swipe,448.26,6.72,75
645,525,Blue,Q1,Fuel,Swipe,413.98,6.21,50
646,808,Silver,Q2,Fuel,Chip,268.41,4.03,75
647,601,Gold,Q4,Bills,Swipe,302.32,4.53,120
648,836,Silver,Q1,Entertainment,Swipe,302.33,4.53,75
649,42,Blue,Q3,Travel,Swipe,63.48,0.95,50
650,915,Platinum,Q1,Food,Swipe,281.07,4.22,200
651,210,Silver,Q2,Travel,Swipe,344.17,5.16,75
652,741,Blue,Q4,Bills,Swipe,226.84,3.4,50
653,862,Blue,Q3,Food,Chip,991.26,14.87,50
654,275,Silver,Q2,Travel,Chip,461.95,6.93,75
655,954,Silver,Q1,Bills,Swipe,280.2,4.2,75
656,279,Blue,Q1,Bills,Chip,403.68,6.06,50
657,251,Blue,Q4,Bills,Swipe,780.85,11.71,50
658,310,Platinum,Q2,Food,Chip,35.98,0.54,200
659,720,Blue,Q2,Travel,Swipe,241.54,3.62,50
660,833,Blue,Q4,Travel,Swipe,383.25,5.75,50
661,140,Blue,Q3,Grocery,Swipe,215.02,3.23,50
662,792,Gold,Q2,Bills,Chip,690.17,10.35,120
663,546,Blue,Q4,Fuel,Swipe,734.55,11.02,50
664,821,Silver,Q2,Entertainment,Swipe,314.89,4.72,75
665,904,Blue,Q4,Grocery,Swipe,65.15,0.98,50
666,530,Silver,Q1,Grocery,Swipe,283.93,4.26,75
667,57,Gold,Q1,Food,Chip,131.64,1.97,120
668,112,Blue,Q2,Grocery,Swipe,236.33,3.54,50
669,5,Blue,Q2,Travel,Chip,56.76,0.85,50
670,410,Blue,Q1,Food,Swipe,687.6,10.31,50
671,414,Blue,Q3,Food,Swipe,194.49,2.92,50
672,182,Gold,Q4,Fuel,Chip,59.19,0.89,120
673,13,Blue,Q3,Bills,Chip,251.58,3.77,50
674,339,Silver,Q3,Grocery,Swipe,163.12,2.45,75
675,797,Blue,Q3,Bills,Swipe,259.12,3.89,50
676,259,Blue,Q1,Bills,Chip,159.42,2.39,50
677,90,Blue,Q2,Bills,Swipe,97.32,1.46,50
678,616,Blue,Q3,Food,Chip,342.38,5.14,50
679,891,Blue,Q1,Bills,Swipe,289.62,4.34,50
680,698,Silver,Q4,Grocery,Online,246.99,3.7,75
681,250,Blue,Q2,Food,Swipe,99.45,1.49,50
682,255,Blue,Q4,Grocery,Swipe,127.81,1.92,50
683,588,Silver,Q3,Food,Swipe,575.73,8.64,75
684,898,Gold,Q2,Entertainment,Online,98.53,1.48,120
685,971,Blue,Q3,Entertainment,Chip,122.47,1.84,50
686,108,Silver,Q2,Entertainment,Swipe,144.77,2.17,75
687,668,Blue,Q3,Entertainment,Swipe,342.9,5.14,50
688,594,Silver,Q4,Food,Swipe,33.95,0.51,75
689,589,Gold,Q4,Bills,Swipe,462.86,6.94,120
690,485,Gold,Q3,Fuel,Swipe,14.07,0.21,120
691,982,Silver,Q2,Travel,Swipe,448.18,6.72,75
692,972,Blue,Q4,Fuel,Swipe,102.57,1.54,50
693,258,Gold,Q2,Entertainment,Swipe,400.19,6.0,120
694,639,Blue,Q2,Bills,Chip,140.52,2.11,50
695,997,Blue,Q4,Grocery,Swipe,179.12,2.69,50
696,903,Blue,Q1,Bills,Swipe,353.92,5.31,50
697,282,Gold,Q1,Grocery,Swipe,329.68,4.95,120
698,986,Gold,Q2,Fuel,Swipe,360.71,5.41,120
699,88,Blue,Q4,Bills,Chip,497.95,7.47,50
700,204,Silver,Q1,Bills,Chip,161.22,2.42,75
701,16,Gold,Q3,Travel,Swipe,167.15,2.51,120
702,151,Blue,Q2,Fuel,Swipe,385.02,5.78,50
703,936,Blue,Q1,Bills,Chip,41.81,0.63,50
704,254,Silver,Q4,Grocery,Swipe,199.71,3.0,75
705,188,Blue,Q4,Bills,Swipe,329.36,4.94,50
706,329,Blue,Q2,Grocery,Chip,104.67,1.57,50
707,544,Silver,Q4,Entertainment,Swipe,469.41,7.04,75
708,783,Gold,Q3,Bills,Swipe,459.84,6.9,120
709,997,Silver,Q3,Grocery,Swipe,90.0,1.35,75
710,397,Silver,Q1,Fuel,Swipe,69.41,1.04,75
711,517,Blue,Q4,Entertainment,Swipe,49.66,0.74,50
712,459,Blue,Q3,Bills,Swipe,390.11,5.85,50
713,330,Silver,Q2,Travel,Chip,290.0,4.35,75
714,820,Blue,Q4,Grocery,Swipe,485.17,7.28,50
715,845,Gold,Q1,Travel,Swipe,429.52,6.44,120
716,169,Blue,Q2,Bills,Swipe,944.18,14.16,50
717,693,Blue,Q2,Grocery,Chip,238.51,3.58,50
718,366,Blue,Q2,Bills,Swipe,163.64,2.45,50
719,178,Gold,Q3,Entertainment,Chip,520.09,7.8,120
720,655,Blue,Q2,Entertainment,Chip,166.22,2.49,50
721,362,Blue,Q3,Bills,Chip,413.05,6.2,50
722,760,Blue,Q2,Bills,Swipe,95.39,1.43,50
723,639,Gold,Q3,Food,Chip,115.51,1.73,120
724,775,Blue,Q4,Bills,Swipe,130.21,1.95,50
725,40,Blue,Q3,Bills,Swipe,292.32,4.38,50
726,924,Blue,Q3,Travel,Swipe,85.23,1.28,50
727,416,Silver,Q4,Travel,Online,61.67,0.93,75
728,355,Blue,Q2,Entertainment,Swipe,224.64,3.37,50
729,255,Blue,Q4,Travel,Chip,344.5,5.17,50
730,143,Blue,Q2,Bills,Swipe,101.67,1.53,50
731,752,Blue,Q3,Fuel,Swipe,702.94,10.54,50
732,740,Silver,Q2,Bills,Chip,190.74,2.86,75
733,853,Blue,Q3,Food,Swipe,308.47,4.63,50
734,710,Gold,Q2,Grocery,Chip,222.07,3.33,120
735,577,Platinum,Q3,Entertainment,Chip,173.28,2.6,200
736,900,Blue,Q3,Travel,Swipe,479.66,7.19,50
737,11,Silver,Q1,Fuel,Swipe,394.26,5.91,75
738,620,Silver,Q2,Grocery,Swipe,915.92,13.74,75
739,26,Gold,Q2,Fuel,Swipe,287.72,4.32,120
740,957,Blue,Q1,Entertainment,Swipe,156.21,2.34,50
741,421,Blue,Q3,Travel,Swipe,86.98,1.3,50
742,663,Blue,Q3,Food,Chip,385.16,5.78,50
743,221,Gold,Q1,Entertainment,Swipe,161.86,2.43,120
744,853,Blue,Q1,Fuel,Chip,279.61,4.19,50
745,496,Blue,Q4,Fuel,Swipe,131.38,1.97,50
746,237,Blue,Q3,Entertainment,Swipe,291.58,4.37,50
747,237,Blue,Q4,Bills,Swipe,439.94,6.6,50
748,219,Blue,Q2,Entertainment,Chip,620.08,9.3,50
749,487,Blue,Q4,Travel,Swipe,104.5,1.57,50
750,936,Blue,Q1,Travel,Chip,230.73,3.46,50
751,461,Gold,Q1,Food,Swipe,64.15,0.96,120
752,663,Blue,Q1,Entertainment,Swipe,491.78,7.38,50
753,635,Silver,Q1,Grocery,Swipe,547.44,8.21,75
754,144,Blue,Q4,Travel,Swipe,275.91,4.14,50
755,990,Blue,Q4,Travel,Swipe,141.5,2.12,50
756,189,Gold,Q4,Travel,Chip,92.25,1.38,120
757,255,Silver,Q1,Bills,Chip,224.89,3.37,75
758,68,Blue,Q1,Grocery,Chip,108.46,1.63,50
759,616,Platinum,Q3,Entertainment,Chip,391.91,5.88,200
760,336,Gold,Q3,Bills,Chip,399.79,6.0,120
761,671,Platinum,Q1,Travel,Chip,182.77,2.74,200
762,821,Blue,Q3,Grocery,Swipe,127.71,1.92,50
763,874,Blue,Q2,Grocery,Swipe,306.23,4.59,50
764,409,Silver,Q2,Bills,Swipe,462.46,6.94,75
765,300,Silver,Q1,Travel,Swipe,351.76,5.28,75
766,908,Blue,Q4,Bills,Chip,403.87,6.06,50
767,602,Silver,Q2,Fuel,Swipe,530.11,7.95,75
768,357,Blue,Q2,Travel,Chip,330.83,4.96,50
769,256,Blue,Q4,Bills,Chip,474.01,7.11,50
770,353,Blue,Q3,Entertainment,Swipe,160.17,2.4,50
771,732,Silver,Q4,Travel,Swipe,79.01,1.19,75
772,521,Blue,Q3,Food,Swipe,120.33,1.8,50
773,524,Gold,Q3,Travel,Swipe,748.23,11.22,120
774,837,Blue,Q4,Fuel,Swipe,702.87,10.54,50
775,950,Silver,Q3,Bills,Swipe,182.28,2.73,75
776,756,Platinum,Q2,Food,Swipe,635.76,9.54,200
777,694,Silver,Q1,Fuel,Swipe,340.12,5.1,75
778,284,Platinum,Q3,Entertainment,Swipe,287.9,4.32,200
779,312,Blue,Q2,Travel,Swipe,533.31,8.0,50
780,99,Blue,Q4,Food,Chip,126.4,1.9,50
781,197,Blue,Q3,Bills,Swipe,237.11,3.56,50
782,482,Blue,Q2,Bills,Chip,339.79,5.1,50
783,878,Gold,Q3,Entertainment,Chip,706.68,10.6,120
784,226,Blue,Q4,Fuel,Chip,1072.17,16.08,50
785,845,Blue,Q1,Food,Swipe,136.08,2.04,50
786,615,Blue,Q3,Entertainment,Swipe,160.8,2.41,50
787,618,Blue,Q1,Fuel,Swipe,521.55,7.82,50
788,365,Blue,Q3,Grocery,Swipe,1243.2,18.65,50
789,368,Silver,Q3,Grocery,Chip,172.15,2.58,75
790,570,Blue,Q4,Fuel,Swipe,172.57,2.59,50
791,590,Blue,Q3,Bills,Online,206.57,3.1,50
792,75,Silver,Q2,Bills,Chip,162.57,2.44,75
793,42,Silver,Q2,Grocery,Swipe,166.29,2.49,75
794,422,Blue,Q1,Bills,Chip,273.31,4.1,50
795,836,Gold,Q1,Bills,Swipe,266.47,4.0,120
796,181,Blue,Q2,Fuel,Swipe,110.26,1.65,50
797,545,Blue,Q1,Travel,Swipe,465.01,6.98,50
798,71,Blue,Q1,Fuel,Chip,511.47,7.67,50
799,568,Blue,Q2,Bills,Swipe,82.77,1.24,50
800,105,Silver,Q2,Fuel,Chip,288.04,4.32,75
801,200,Blue,Q2,Food,Swipe,444.64,6.67,50
802,101,Blue,Q4,Grocery,Swipe,270.78,4.06,50
803,768,Silver,Q4,Travel,Swipe,222.91,3.34,75
804,307,Blue,Q2,Food,Swipe,256.18,3.84,50
805,586,Blue,Q3,Food,Swipe,430.59,6.46,50
806,683,Silver,Q2,Bills,Swipe,532.43,7.99,75
807,377,Blue,Q4,Bills,Chip,141.71,2.13,50
808,655,Gold,Q1,Food,Swipe,189.29,2.84,120
809,678,Blue,Q3,Food,Online,302.52,4.54,50
810,399,Silver,Q3,Entertainment,Swipe,237.52,3.56,75
811,773,Blue,Q1,Entertainment,Swipe,387.58,5.81,50
812,221,Gold,Q3,Grocery,Swipe,86.9,1.3,120
813,595,Blue,Q1,Food,Swipe,547.69,8.22,50
814,182,Silver,Q4,Fuel,Chip,275.25,4.13,75
815,307,Blue,Q3,Travel,Chip,103.7,1.56,50
816,522,Blue,Q3,Entertainment,Chip,425.08,6.38,50
817,396,Blue,Q1,Bills,Chip,168.44,2.53,50
818,4,Silver,Q1,Food,Chip,280.51,4.21,75
819,863,Gold,Q4,Fuel,Chip,211.52,3.17,120
820,914,Blue,Q1,Travel,Chip,429.94,6.45,50
821,848,Blue,Q1,Fuel,Swipe,166.01,2.49,50
822,1000,Gold,Q4,Fuel,Swipe,118.72,1.78,120
823,804,Blue,Q2,Bills,Chip,299.33,4.49,50
824,281,Platinum,Q2,Entertainment,Swipe,108.69,1.63,200
825,215,Silver,Q1,Fuel,Chip,74.63,1.12,75
826,972,Silver,Q4,Travel,Swipe,253.74,3.81,75
827,610,Blue,Q2,Entertainment,Chip,197.84,2.97,50
828,420,Blue,Q4,Grocery,Swipe,89.75,1.35,50
829,101,Silver,Q1,Bills,Swipe,150.35,2.26,75
830,963,Gold,Q1,Entertainment,Swipe,504.51,7.57,120
831,521,Platinum,Q4,Entertainment,Chip,297.45,4.46,200
832,573,Blue,Q3,Fuel,Swipe,287.72,4.32,50
833,309,Blue,Q1,Travel,Chip,321.12,4.82,50
834,658,Blue,Q1,Fuel,Chip,181.23,2.72,50
835,939,Gold,Q1,Travel,Swipe,129.02,1.94,120
836,931,Blue,Q1,Bills,Online,536.44,8.05,50
837,510,Blue,Q4,Entertainment,Swipe,468.51,7.03,50
838,63,Blue,Q4,Food,Swipe,102.57,1.54,50
839,633,Blue,Q4,Travel,Swipe,245.73,3.69,50
840,226,Platinum,Q4,Travel,Swipe,215.55,3.23,200
841,105,Blue,Q3,Fuel,Swipe,425.87,6.39,50
842,974,Blue,Q4,Fuel,Chip,169.64,2.54,50
843,772,Blue,Q4,Grocery,Chip,95.39,1.43,50
844,861,Blue,Q1,Travel,Swipe,75.74,1.14,50
845,425,Blue,Q3,Bills,Swipe,305.28,4.58,50
846,255,Blue,Q1,Entertainment,Online,176.98,2.65,50
847,429,Silver,Q3,Entertainment,Swipe,404.64,6.07,75
848,434,Blue,Q2,Entertainment,Swipe,219.12,3.29,50
849,207,Blue,Q3,Travel,Swipe,262.33,3.93,50
850,28,Blue,Q3,Fuel,Swipe,660.64,9.91,50
851,682,Silver,Q1,Bills,Chip,122.7,1.84,75
852,336,Blue,Q3,Entertainment,Online,318.14,4.77,50
853,588,Silver,Q3,Travel,Swipe,321.25,4.82,75
854,628,Blue,Q1,Food,Chip,892.96,13.39,50
855,69,Silver,Q2,Grocery,Chip,826.68,12.4,75
856,866,Blue,Q2,Grocery,Swipe,137.51,2.06,50
857,746,Gold,Q2,Entertainment,Swipe,231.89,3.48,120
858,513,Blue,Q3,Fuel,Chip,122.43,1.84,50
859,167,Blue,Q1,Grocery,Swipe,309.68,4.65,50
860,864,Silver,Q2,Grocery,Swipe,346.24,5.19,75
861,730,Blue,Q2,Grocery,Online,98.09,1.47,50
862,785,Gold,Q2,Grocery,Chip,293.0,4.39,120
863,368,Blue,Q2,Entertainment,Online,108.17,1.62,50
864,251,Gold,Q1,Travel,Swipe,57.05,0.86,120
865,859,Gold,Q2,Bills,Chip,236.8,3.55,120
866,856,Platinum,Q3,Bills,Swipe,778.69,11.68,200
867,931,Gold,Q3,Fuel,Online,237.52,3.56,120
868,686,Gold,Q1,Travel,Online,289.68,4.35,120
869,170,Silver,Q4,Food,Online,245.87,3.69,75
870,758,Blue,Q2,Bills,Online,94.94,1.42,50
871,935,Blue,Q2,Food,Swipe,236.79,3.55,50
872,90,Silver,Q3,Bills,Chip,279.78,4.2,75
873,561,Platinum,Q1,Bills,Swipe,295.09,4.43,200
874,446,Silver,Q4,Fuel,Chip,62.39,0.94,75
875,294,Gold,Q3,Grocery,Online,106.57,1.6,120
876,919,Gold,Q4,Fuel,Swipe,493.48,7.4,120
877,150,Blue,Q1,Bills,Swipe,288.35,4.33,50
878,132,Blue,Q1,Travel,Chip,238.52,3.58,50
879,433,Blue,Q1,Grocery,Swipe,376.88,5.65,50
880,59,Blue,Q3,Travel,Swipe,713.8,10.71,50
881,969,Blue,Q1,Travel,Swipe,908.13,13.62,50
882,836,Platinum,Q3,Travel,Swipe,217.99,3.27,200
883,199,Silver,Q3,Grocery,Chip,50.07,0.75,75
884,215,Blue,Q2,Travel,Swipe,195.05,2.93,50
885,898,Blue,Q3,Grocery,Swipe,602.04,9.03,50
886,561,Blue,Q3,Food,Online,428.95,6.43,50
887,472,Blue,Q2,Bills,Chip,79.25,1.19,50
888,744,Blue,Q4,Entertainment,Swipe,178.92,2.68,50
889,247,Blue,Q2,Travel,Swipe,83.71,1.26,50
890,382,Blue,Q2,Fuel,Chip,114.03,1.71,50
891,991,Blue,Q1,Food,Swipe,340.82,5.11,50
892,239,Gold,Q1,Fuel,Chip,351.17,5.27,120
893,927,Blue,Q2,Entertainment,Chip,388.56,5.83,50
